bvh_file,bvh_name,contact_ground,foot_ground_limit,fix_robot_penetration,mode,frames,all_max_penetration,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,total_root_lift,max_root_lift,frames_with_lift,mean_lift_when_active,total_foot_slip,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,left_total_foot_slip,right_total_foot_slip,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,max_xy_slip_step,contact_step_count,contact_foot_frame_count,mean_error1,max_error1,mean_error2,max_error2,foot_max_penetration,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_max_penetration,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_max_penetration,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_max_penetration,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.10025207773893813,0.736,0.027897827453425932,0.06656476186067892,0.0,0.0,0,0.0,0.8302727036849159,0.004030450017887942,0.0037568900619226963,0.8302727036849159,0.0,0.004030450017887942,0.0,206,0,221,0,0.0439961981819757,206,221,0.6518390947628682,0.7982118869496915,0.6518390947628682,0.7982118869496915,0.10025207773893813,0.027897827453425932,0.06656476186067892,0.736,0.045105534444454795,0.0016693458305979609,0.011718203564084909,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.717376241217039e-16,0.0,1.5942108744226856e-17,7.476658181460023e-17,13.88708995375443,0.1036159846528149,368,0.03773665748302834,0.8459603344116831,0.004106603565105257,0.0038278748163424574,0.8459603344116831,0.0,0.004106603565105257,0.0,206,0,221,0,0.04399432556838891,206,221,0.6145462737464825,0.7531131060972105,0.6145462737464825,0.7531131060972105,1.717376241217039e-16,1.5942108744226856e-17,7.476658181460023e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.015547159690414194,0.492,0.0018369807991726126,0.010441790885324596,0.0,0.0,0,0.0,0.8843953001147516,0.004293181068518212,0.004001788688302044,0.8843953001147516,0.0,0.004293181068518212,0.0,206,0,221,0,0.042365427311665926,206,221,0.6521961812086481,0.8375191150143436,0.6521961812086481,0.8375191150143436,0.015547159690414194,0.0018369807991726126,0.010441790885324596,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/jumps1_subject1.bvh,jumps1_subject1,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.3704315460216776e-16,0.0,9.14893161230168e-18,5.204170427930421e-17,0.9186187859348816,0.015547157261685615,246,0.0037342227070523634,0.8853663774136374,0.004297895035988531,0.004006182703229129,0.8853663774136374,0.0,0.004297895035988531,0.0,206,0,221,0,0.042365966816344,206,221,0.6498055285327068,0.8291571822361565,0.6498055285327068,0.8291571822361565,1.3704315460216776e-16,9.14893161230168e-18,5.204170427930421e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,500,0.008741474573300293,0.066,0.00024055798879842302,0.001537277892620675,0.0,0.0,0,0.0,2.1680840198913955,0.014453893465942638,0.013897974486483305,2.1680840198913955,0.0,0.014453893465942638,0.0,150,0,156,0,0.0664198280478888,150,156,0.6619259559107813,1.0239480266115601,0.6619259559107813,1.0239480266115601,0.008741474573300293,0.00024055798879842302,0.001537277892620675,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,500,1.4051260155412137e-16,0.0,1.5716594692349873e-18,0.0,0.11987863433947032,0.008764577448157949,33,0.003632685889074858,2.168083811395352,0.014453892075969014,0.013897973149970206,2.168083811395352,0.0,0.014453892075969014,0.0,150,0,156,0,0.0664198280478888,150,156,0.6615786356173093,1.0239480266115601,0.6615786356173093,1.0239480266115601,1.4051260155412137e-16,1.5716594692349873e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.00616966527991413,0.028,5.832594992083804e-05,0.0,0.0,0.0,0,0.0,2.16883323874527,0.0144588882583018,0.01390277717144404,2.16883323874527,0.0,0.0144588882583018,0.0,150,0,156,0,0.06641982804788836,150,156,0.6617866024552627,1.0273078616886866,0.6617866024552627,1.0273078616886866,0.00616966527991413,5.832594992083804e-05,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,1.43982048506075e-16,0.0,6.591949208711867e-19,0.0,0.029166390373387984,0.006170286661676716,14,0.002083313598099142,2.16883323874527,0.0144588882583018,0.01390277717144404,2.16883323874527,0.0,0.0144588882583018,0.0,150,0,156,0,0.06641982804788836,150,156,0.6616983075361129,1.0273078616886866,0.6616983075361129,1.0273078616886866,1.43982048506075e-16,6.591949208711867e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.08869084783782998,0.62,0.023700259199174747,0.0640885984613786,0.0,0.0,0,0.0,2.142172846761359,0.014281152311742394,0.013731877222829226,2.142172846761359,0.0,0.014281152311742394,0.0,150,0,156,0,0.06641396571136518,150,156,0.6618909776777413,1.0237605550037463,0.6618909776777413,1.0237605550037463,0.08869084783782998,0.023700259199174747,0.0640885984613786,0.62,0.03352027809775387,0.0035147340204745845,0.01872991106797708,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,2.411265631607762e-16,0.0,1.4068607390171905e-17,7.45931094670027e-17,11.772215079566196,0.0881967835754337,310,0.037974887353439346,2.145545528179824,0.01430363685453216,0.013753496975511693,2.145545528179824,0.0,0.01430363685453216,0.0,150,0,156,0,0.06641207308366026,150,156,0.6302348179556053,1.0237605550037463,0.6302348179556053,1.0237605550037463,2.411265631607762e-16,1.4068607390171905e-17,7.45931094670027e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.012832328230456247,0.35,0.0008934216216689397,0.006329473096486089,0.0,0.0,0,0.0,2.1661514303809244,0.01444100953587283,0.013885586092185412,2.1661514303809244,0.0,0.01444100953587283,0.0,150,0,156,0,0.0650349343563733,150,156,0.655073212497012,1.041975223130465,0.655073212497012,1.041975223130465,0.012832328230456247,0.0008934216216689397,0.006329473096486089,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/obstacles1_subject5.bvh,obstacles1_subject5,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.5785983631388945e-16,0.0,8.305856002976953e-18,5.048045315092493e-17,0.4467775881437752,0.012831815009599961,175,0.0025530147893930016,2.165811113316512,0.014438740755443413,0.013883404572541743,2.165811113316512,0.0,0.014438740755443413,0.0,150,0,156,0,0.06503344890431366,150,156,0.654007291118581,1.041975223130465,0.654007291118581,1.041975223130465,1.5785983631388945e-16,8.305856002976953e-18,5.048045315092493e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.109427896225479,0.0026733202318686244,0.0026289760574063487,1.109427896225479,0.0,0.0026733202318686244,0.0,415,0,422,0,0.026120152434946586,415,422,0.7579557961494603,0.884980223915354,0.7579557961494603,0.884980223915354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.109427896225479,0.0026733202318686244,0.0026289760574063487,1.109427896225479,0.0,0.0026733202318686244,0.0,415,0,422,0,0.026120152434946586,415,422,0.7579557961494603,0.884980223915354,0.7579557961494603,0.884980223915354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.109427015199762,0.0026733181089150892,0.0026289739696676827,1.109427015199762,0.0,0.0026733181089150892,0.0,415,0,422,0,0.02612015243494588,415,422,0.7579557977893798,0.8849802239157641,0.7579557977893798,0.8849802239157641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.109427015199762,0.0026733181089150892,0.0026289739696676827,1.109427015199762,0.0,0.0026733181089150892,0.0,415,0,422,0,0.02612015243494588,415,422,0.7579557977893798,0.8849802239157641,0.7579557977893798,0.8849802239157641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.06148279503146185,0.998,0.03299812500886404,0.04031619885491955,0.0,0.0,0,0.0,0.9709122585452921,0.002339547610952511,0.00230073994915946,0.9709122585452921,0.0,0.002339547610952511,0.0,415,0,422,0,0.03541641222891649,415,422,0.7580516749422025,0.9023034331839868,0.7580516749422025,0.9023034331839868,0.06148279503146185,0.03299812500886404,0.04031619885491955,0.998,0.006868329064352937,0.0004897859546589253,0.0031893124506961698,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/pushAndStumble1_subject3.bvh,pushAndStumble1_subject3,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.682681771697503e-16,0.0,1.9220736113823023e-17,7.45931094670027e-17,16.364714552614416,0.06141003621951152,499,0.03279501914351586,0.9823893343878107,0.002367203215392315,0.002327936811345523,0.9823893343878107,0.0,0.002367203215392315,0.0,415,0,422,0,0.035417444993953835,415,422,0.7144266395254537,0.8482805688117714,0.7144266395254537,0.8482805688117714,1.682681771697503e-16,1.9220736113823023e-17,7.45931094670027e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
