frame,low_pose,margin,root_lift,frame_xy_slip,left_frame_xy_slip,right_frame_xy_slip,contact_sides,error1,error2,all_min_signed_distance,all_max_penetration,all_penetrating,foot_min_signed_distance,foot_max_penetration,foot_mean_penetration,foot_penetrating,leg_min_signed_distance,leg_max_penetration,leg_mean_penetration,leg_penetrating,trunk_min_signed_distance,trunk_max_penetration,trunk_mean_penetration,trunk_penetrating,arm_min_signed_distance,arm_max_penetration,arm_mean_penetration,arm_penetrating
773,True,0.02,0.0,0.0,0.0,0.0,,0.9289006829099565,0.9289006829099565,0.03571908344214218,0.0,False,0.03571908344214218,0.0,0.0,False,0.09104815823913223,0.0,0.0,False,0.49064020370139627,0.0,0.0,False,0.4215670517230712,0.0,0.0,False
774,True,0.02,0.0,0.0,0.0,0.0,,0.9118157229911705,0.9118157229911705,0.021438024087890348,0.0,False,0.021438024087890348,0.0,0.0,False,0.06529085633365458,0.0,0.0,False,0.4743869813413374,0.0,0.0,False,0.32047814580546147,0.0,0.0,False
775,True,0.02,0.008974011243723361,0.0,0.0,0.0,,0.954151798076291,0.954151798076291,0.019999999999999962,3.8163916471489756e-17,False,0.019999999999999962,3.8163916471489756e-17,3.816391647148976e-18,False,0.060067679939144414,0.0,0.0,False,0.48475840933199915,0.0,0.0,False,0.24897585944214898,0.0,0.0,False
776,True,0.02,0.008640770384538563,0.0,0.0,0.0,,0.9274006729547064,0.9274006729547064,0.02000000000000003,0.0,False,0.02000000000000003,0.0,0.0,False,0.054476126563601485,0.0,0.0,False,0.4830590615403102,0.0,0.0,False,0.21713941507741974,0.0,0.0,False
777,True,0.02,0.008874633510204007,0.0,0.0,0.0,,0.9166058480515876,0.9166058480515876,0.020000000000000004,0.0,False,0.020000000000000004,0.0,0.0,False,0.050770507200862736,0.0,0.0,False,0.48370100404985883,0.0,0.0,False,0.22704026233457525,0.0,0.0,False
778,True,0.02,0.009340588714909944,0.0,0.0,0.0,,0.9077960442417479,0.9077960442417479,0.020000000000000122,0.0,False,0.020000000000000122,0.0,0.0,False,0.047416227016880225,0.0,0.0,False,0.47800176200945294,0.0,0.0,False,0.2764320102099066,0.0,0.0,False
779,True,0.02,0.00902373793826717,0.0,0.0,0.0,left,0.856529061372191,0.856529061372191,0.020000000000000007,0.0,False,0.020000000000000007,0.0,0.0,False,0.04470694338875719,0.0,0.0,False,0.4775010259544133,0.0,0.0,False,0.36438493520199616,0.0,0.0,False
780,True,0.02,0.009771484446822212,0.1078516518015541,0.1078516518015541,0.0,left,0.8153870107141872,0.8153870107141872,0.019999999999999976,2.42861286636753e-17,False,0.019999999999999976,2.42861286636753e-17,2.4286128663675298e-18,False,0.0485895586831436,0.0,0.0,False,0.486451879014354,0.0,0.0,False,0.44722402877742784,0.0,0.0,False
781,True,0.02,0.011947032037412802,0.11028275170955029,0.11028275170955029,0.0,left,0.777495618723925,0.777495618723925,0.019999999999999962,3.8163916471489756e-17,False,0.019999999999999962,3.8163916471489756e-17,3.816391647148976e-18,False,0.07839092526361127,0.0,0.0,False,0.5013663808816912,0.0,0.0,False,0.4470362071958246,0.0,0.0,False
782,True,0.02,0.0018441278608488203,0.0,0.0,0.0,,0.8091170054562487,0.8091170054562487,0.020000000000000157,0.0,False,0.020000000000000157,0.0,0.0,False,0.07760701683295054,0.0,0.0,False,0.5000841047412627,0.0,0.0,False,0.35445683992619637,0.0,0.0,False
783,True,0.02,0.0,0.0,0.0,0.0,,0.9139303880070329,0.9139303880070329,0.025829272499803116,0.0,False,0.025829272499803116,0.0,0.0,False,0.06412812694140088,0.0,0.0,False,0.5118168667770768,0.0,0.0,False,0.30457776898693545,0.0,0.0,False
784,False,0.01,0.0,0.0,0.0,0.0,,0.8790633800356974,0.8790633800356974,0.026223570949958114,0.0,False,0.026223570949958114,0.0,0.0,False,0.06121133262746675,0.0,0.0,False,0.5262973692065669,0.0,0.0,False,0.32773763807904394,0.0,0.0,False
785,False,0.01,0.0,0.0,0.0,0.0,,0.8131947494450321,0.8131947494450321,0.024145334258776047,0.0,False,0.024145334258776047,0.0,0.0,False,0.0693302311927013,0.0,0.0,False,0.537285605611406,0.0,0.0,False,0.37067216140291837,0.0,0.0,False
786,False,0.01,0.0,0.0,0.0,0.0,,0.7471757342367178,0.7471757342367178,0.022083389408419772,0.0,False,0.022083389408419772,0.0,0.0,False,0.07346708866852475,0.0,0.0,False,0.5484015016498657,0.0,0.0,False,0.4780532487716038,0.0,0.0,False
787,False,0.01,0.0,0.0,0.0,0.0,,0.7275776688007936,0.7275776688007936,0.02054138611318495,0.0,False,0.02054138611318495,0.0,0.0,False,0.07753342196686966,0.0,0.0,False,0.5529164375482399,0.0,0.0,False,0.5569571858871691,0.0,0.0,False
788,False,0.01,0.0,0.0,0.0,0.0,,0.71760912931293,0.71760912931293,0.017107188737102444,0.0,False,0.017107188737102444,0.0,0.0,False,0.0944403451184342,0.0,0.0,False,0.5508654279824945,0.0,0.0,False,0.5811531946392134,0.0,0.0,False
789,False,0.01,0.0,0.0,0.0,0.0,,0.7004148465628607,0.7004148465628607,0.026129178377987963,0.0,False,0.026129178377987963,0.0,0.0,False,0.13486460350753515,0.0,0.0,False,0.5404161686394734,0.0,0.0,False,0.5515344889210452,0.0,0.0,False
790,False,0.01,0.0,0.0,0.0,0.0,,0.7053042882976401,0.7053042882976401,0.0590429723517215,0.0,False,0.0590429723517215,0.0,0.0,False,0.11263104870451457,0.0,0.0,False,0.5219588424463765,0.0,0.0,False,0.4936841778333129,0.0,0.0,False
791,True,0.02,0.0,0.0,0.0,0.0,,0.790338218894431,0.790338218894431,0.037965455007406876,0.0,False,0.037965455007406876,0.0,0.0,False,0.09768922717655329,0.0,0.0,False,0.5101845079572307,0.0,0.0,False,0.39158200783651126,0.0,0.0,False
792,True,0.02,0.0,0.0,0.0,0.0,,0.879739158098497,0.879739158098497,0.02698813229474243,0.0,False,0.02698813229474243,0.0,0.0,False,0.07597925393845409,0.0,0.0,False,0.5113784936104797,0.0,0.0,False,0.37891209871402964,0.0,0.0,False
793,True,0.02,0.0,0.0,0.0,0.0,,0.8882551358758749,0.8882551358758749,0.021685463846433425,0.0,False,0.021685463846433425,0.0,0.0,False,0.06309759412403876,0.0,0.0,False,0.5066532876082009,0.0,0.0,False,0.3665488708417619,0.0,0.0,False
794,True,0.02,0.0019422936826134253,0.0,0.0,0.0,,0.8867419487459871,0.8867419487459871,0.020000000000000025,0.0,False,0.020000000000000025,0.0,0.0,False,0.05573374453501073,0.0,0.0,False,0.5060361234427063,0.0,0.0,False,0.36302925547902143,0.0,0.0,False
795,True,0.02,0.0,0.0,0.0,0.0,,0.9123909242828548,0.9123909242828548,0.0270057078095563,0.0,False,0.0270057078095563,0.0,0.0,False,0.057673081663861425,0.0,0.0,False,0.5061505290809641,0.0,0.0,False,0.3675623228664628,0.0,0.0,False
796,True,0.02,0.0,0.0,0.0,0.0,,0.8558682894219171,0.8558682894219171,0.02760517005625547,0.0,False,0.02760517005625547,0.0,0.0,False,0.09039410611382107,0.0,0.0,False,0.5123747419605427,0.0,0.0,False,0.38937766188365813,0.0,0.0,False
797,False,0.01,0.0,0.0,0.0,0.0,,0.8662232844182085,0.8662232844182085,0.049069716873190464,0.0,False,0.049069716873190464,0.0,0.0,False,0.10592154886128088,0.0,0.0,False,0.5159619003022633,0.0,0.0,False,0.38892912248836325,0.0,0.0,False
798,False,0.01,0.0,0.0,0.0,0.0,,0.9108859771674365,0.9108859771674365,0.048614578772418524,0.0,False,0.048614578772418524,0.0,0.0,False,0.10996499683167635,0.0,0.0,False,0.5077027204489865,0.0,0.0,False,0.374787696481038,0.0,0.0,False
799,True,0.02,0.0,0.0,0.0,0.0,,0.9378317205327898,0.9378317205327898,0.029949244181301935,0.0,False,0.029949244181301935,0.0,0.0,False,0.08480237570765739,0.0,0.0,False,0.49181659454019855,0.0,0.0,False,0.3557085323322333,0.0,0.0,False
800,True,0.02,0.004109732517660846,0.0,0.0,0.0,,0.9919645586854533,0.9919645586854533,0.020000000000000046,0.0,False,0.020000000000000046,0.0,0.0,False,0.06269763294376399,0.0,0.0,False,0.4964512095433855,0.0,0.0,False,0.37599788985641924,0.0,0.0,False
801,True,0.02,0.0,0.0,0.0,0.0,,0.9485232936642435,0.9485232936642435,0.02010473581941559,0.0,False,0.02010473581941559,0.0,0.0,False,0.05385283448729156,0.0,0.0,False,0.47068735153019176,0.0,0.0,False,0.42568301130231684,0.0,0.0,False
802,True,0.02,0.0,0.0,0.0,0.0,,0.9307327045138665,0.9307327045138665,0.020412190978950424,0.0,False,0.020412190978950424,0.0,0.0,False,0.04841049816239437,0.0,0.0,False,0.4735071307092322,0.0,0.0,False,0.4969455381344346,0.0,0.0,False
803,True,0.02,0.00044486305294566195,0.0,0.0,0.0,,0.9169566116997802,0.9169566116997802,0.020000000000000004,0.0,False,0.020000000000000004,0.0,0.0,False,0.04706924455881589,0.0,0.0,False,0.46939040827190087,0.0,0.0,False,0.4677590294186672,0.0,0.0,False
804,True,0.02,0.0,0.0,0.0,0.0,,0.8695714324941646,0.8695714324941646,0.030493388874386504,0.0,False,0.030493388874386504,0.0,0.0,False,0.08294441455820051,0.0,0.0,False,0.4545145439408971,0.0,0.0,False,0.4357563462979001,0.0,0.0,False
805,True,0.02,0.009996655068269654,0.0,0.0,0.0,,0.8504583702740452,0.8504583702740452,0.01999999999999987,1.3183898417423734e-16,False,0.01999999999999987,1.3183898417423734e-16,1.3183898417423733e-17,False,0.07687960457228504,0.0,0.0,False,0.4674336971850664,0.0,0.0,False,0.41996805742050947,0.0,0.0,False
806,True,0.02,0.0,0.0,0.0,0.0,,0.8270953555532093,0.8270953555532093,0.02327816853706416,0.0,False,0.02327816853706416,0.0,0.0,False,0.06950366410975944,0.0,0.0,False,0.47062287565845606,0.0,0.0,False,0.3923754476292908,0.0,0.0,False
807,True,0.02,0.0,0.0,0.0,0.0,,0.8695808953860781,0.8695808953860781,0.023994534855236213,0.0,False,0.023994534855236213,0.0,0.0,False,0.06088353713100894,0.0,0.0,False,0.47597057351268934,0.0,0.0,False,0.37676339282321236,0.0,0.0,False
808,True,0.02,0.0,0.0,0.0,0.0,,0.9181942087539855,0.9181942087539855,0.027870225838975256,0.0,False,0.027870225838975256,0.0,0.0,False,0.05729329131600383,0.0,0.0,False,0.4848707756932427,0.0,0.0,False,0.37096357359511034,0.0,0.0,False
809,True,0.02,0.0,0.0,0.0,0.0,,0.8929502800663269,0.8929502800663269,0.030482699531989656,0.0,False,0.030482699531989656,0.0,0.0,False,0.0572456298354132,0.0,0.0,False,0.49120900606814133,0.0,0.0,False,0.38707177711136986,0.0,0.0,False
810,True,0.02,0.0,0.0,0.0,0.0,,0.8352495508921975,0.8352495508921975,0.02769845688579814,0.0,False,0.02769845688579814,0.0,0.0,False,0.07762520732745004,0.0,0.0,False,0.499936567605154,0.0,0.0,False,0.42451214623761563,0.0,0.0,False
811,True,0.02,0.0,0.0,0.0,0.0,,0.8139751851928848,0.8139751851928848,0.027342816331338574,0.0,False,0.027342816331338574,0.0,0.0,False,0.0908032581606249,0.0,0.0,False,0.5029206667315127,0.0,0.0,False,0.4530588754845586,0.0,0.0,False
812,True,0.02,0.0,0.0,0.0,0.0,,0.8165340043926377,0.8165340043926377,0.023519867626337038,0.0,False,0.023519867626337038,0.0,0.0,False,0.08920899440987529,0.0,0.0,False,0.4985165991920731,0.0,0.0,False,0.45158467146408887,0.0,0.0,False
813,True,0.02,0.0,0.0,0.0,0.0,,0.8259738833558726,0.8259738833558726,0.03331468800964762,0.0,False,0.03331468800964762,0.0,0.0,False,0.07660417129876695,0.0,0.0,False,0.4948325011069685,0.0,0.0,False,0.44977334109294653,0.0,0.0,False
814,True,0.02,0.0,0.0,0.0,0.0,,0.8530300327991008,0.8530300327991008,0.02659695409323414,0.0,False,0.02659695409323414,0.0,0.0,False,0.0655399421710969,0.0,0.0,False,0.48485472537109764,0.0,0.0,False,0.43346070432267453,0.0,0.0,False
815,True,0.02,0.0,0.0,0.0,0.0,,0.8866195753705536,0.8866195753705536,0.030170304224772126,0.0,False,0.030170304224772126,0.0,0.0,False,0.06454461062448175,0.0,0.0,False,0.48754585871534967,0.0,0.0,False,0.41982412967372085,0.0,0.0,False
816,True,0.02,0.0,0.0,0.0,0.0,,0.8993369541070396,0.8993369541070396,0.03561595155830076,0.0,False,0.03561595155830076,0.0,0.0,False,0.06760536453143143,0.0,0.0,False,0.49412773609288074,0.0,0.0,False,0.40675515881415397,0.0,0.0,False
817,True,0.02,0.0,0.0,0.0,0.0,,0.9090452672023774,0.9090452672023774,0.03495478808366436,0.0,False,0.03495478808366436,0.0,0.0,False,0.07643875352107785,0.0,0.0,False,0.5025578065498763,0.0,0.0,False,0.40729337732455684,0.0,0.0,False
818,False,0.01,0.0,0.0,0.0,0.0,,0.9026415393863235,0.9026415393863235,0.04103246057042225,0.0,False,0.04103246057042225,0.0,0.0,False,0.10184358302794896,0.0,0.0,False,0.5112231392567355,0.0,0.0,False,0.41797809416562604,0.0,0.0,False
819,False,0.01,0.0,0.0,0.0,0.0,,0.8904675991436312,0.8904675991436312,0.05316281788018523,0.0,False,0.05316281788018523,0.0,0.0,False,0.12022555071764171,0.0,0.0,False,0.518061640742717,0.0,0.0,False,0.4308160022067372,0.0,0.0,False
820,False,0.01,0.0,0.0,0.0,0.0,,0.8489103714544199,0.8489103714544199,0.03352388245409685,0.0,False,0.03352388245409685,0.0,0.0,False,0.07821468368340961,0.0,0.0,False,0.519983498804792,0.0,0.0,False,0.44100567236667365,0.0,0.0,False
821,False,0.01,0.0,0.0,0.0,0.0,,0.8462414624660131,0.8462414624660131,0.04174150845684149,0.0,False,0.04174150845684149,0.0,0.0,False,0.08309136933383163,0.0,0.0,False,0.5192742704767082,0.0,0.0,False,0.44437941813173576,0.0,0.0,False
822,False,0.01,0.0,0.0,0.0,0.0,,0.9490524705510789,0.9490524705510789,0.04437848261343525,0.0,False,0.04437848261343525,0.0,0.0,False,0.09563467155352912,0.0,0.0,False,0.5240428208244575,0.0,0.0,False,0.4473263643798723,0.0,0.0,False
823,False,0.01,0.0,0.0,0.0,0.0,,1.0104437420814347,1.0104437420814347,0.045473915709815266,0.0,False,0.045473915709815266,0.0,0.0,False,0.0933483962692867,0.0,0.0,False,0.5239699234694108,0.0,0.0,False,0.43716739424271833,0.0,0.0,False
824,False,0.01,0.0,0.0,0.0,0.0,,1.135303195013449,1.135303195013449,0.033997569473267694,0.0,False,0.033997569473267694,0.0,0.0,False,0.07657109374525123,0.0,0.0,False,0.5142887453450773,0.0,0.0,False,0.39480298277924053,0.0,0.0,False
825,True,0.02,0.0,0.0,0.0,0.0,,1.018506458262655,1.018506458262655,0.03582179791695367,0.0,False,0.03582179791695367,0.0,0.0,False,0.07490734261944995,0.0,0.0,False,0.5017982769606795,0.0,0.0,False,0.36047631514396034,0.0,0.0,False
826,True,0.02,0.0,0.0,0.0,0.0,,0.9165184965929821,0.9165184965929821,0.0385456372962173,0.0,False,0.0385456372962173,0.0,0.0,False,0.07658347963291276,0.0,0.0,False,0.49220634013237147,0.0,0.0,False,0.34037107940292555,0.0,0.0,False
827,True,0.02,0.0,0.0,0.0,0.0,,0.90283939590958,0.90283939590958,0.03799353291767786,0.0,False,0.03799353291767786,0.0,0.0,False,0.07534286544915667,0.0,0.0,False,0.48814296820045433,0.0,0.0,False,0.34418116369085705,0.0,0.0,False
828,True,0.02,0.0,0.0,0.0,0.0,,0.9169246091477669,0.9169246091477669,0.03828145955252668,0.0,False,0.03828145955252668,0.0,0.0,False,0.0756303278716852,0.0,0.0,False,0.4848872353347435,0.0,0.0,False,0.3577165715022361,0.0,0.0,False
829,True,0.02,0.0,0.0,0.0,0.0,,0.965345476249134,0.965345476249134,0.03848705054538583,0.0,False,0.03848705054538583,0.0,0.0,False,0.07819922316686576,0.0,0.0,False,0.48516219087201057,0.0,0.0,False,0.3745073642390912,0.0,0.0,False
830,True,0.02,0.0,0.0,0.0,0.0,,0.976274516403236,0.976274516403236,0.029815012831566248,0.0,False,0.029815012831566248,0.0,0.0,False,0.080324802036527,0.0,0.0,False,0.4939126027327999,0.0,0.0,False,0.4008539052988243,0.0,0.0,False
831,True,0.02,0.0,0.0,0.0,0.0,,0.9553132221911109,0.9553132221911109,0.02930311236127138,0.0,False,0.02930311236127138,0.0,0.0,False,0.07931773224351629,0.0,0.0,False,0.5053901322233206,0.0,0.0,False,0.41887334367947004,0.0,0.0,False
832,False,0.01,0.0,0.0,0.0,0.0,,0.9299251404092107,0.9299251404092107,0.033116319129092804,0.0,False,0.033116319129092804,0.0,0.0,False,0.08161386171051488,0.0,0.0,False,0.5170096022264656,0.0,0.0,False,0.4339314932691627,0.0,0.0,False
833,False,0.01,0.0,0.0,0.0,0.0,,0.928414476640119,0.928414476640119,0.0355197150667757,0.0,False,0.0355197150667757,0.0,0.0,False,0.08427604264736138,0.0,0.0,False,0.5267704044989117,0.0,0.0,False,0.4434210360091685,0.0,0.0,False
834,False,0.01,0.0,0.0,0.0,0.0,,0.9111453588613928,0.9111453588613928,0.03705611587804747,0.0,False,0.03705611587804747,0.0,0.0,False,0.08572421701753744,0.0,0.0,False,0.5359858351381377,0.0,0.0,False,0.4499949409142828,0.0,0.0,False
835,False,0.01,0.0,0.0,0.0,0.0,,0.8920503792712805,0.8920503792712805,0.03811430536303271,0.0,False,0.03811430536303271,0.0,0.0,False,0.08505003674334377,0.0,0.0,False,0.5460729821300958,0.0,0.0,False,0.45689391164473425,0.0,0.0,False
836,False,0.01,0.0,0.0,0.0,0.0,,0.8809432021257712,0.8809432021257712,0.03878766149386288,0.0,False,0.03878766149386288,0.0,0.0,False,0.0833033579072616,0.0,0.0,False,0.556468342949748,0.0,0.0,False,0.4647957922597237,0.0,0.0,False
837,False,0.01,0.0,0.0,0.0,0.0,,0.8708711353368354,0.8708711353368354,0.038359487586317575,0.0,False,0.038359487586317575,0.0,0.0,False,0.0823540861678452,0.0,0.0,False,0.5668542210544943,0.0,0.0,False,0.4711618016078669,0.0,0.0,False
838,False,0.01,0.0,0.0,0.0,0.0,,0.8696436008055446,0.8696436008055446,0.03798704019725388,0.0,False,0.03798704019725388,0.0,0.0,False,0.08362378974521509,0.0,0.0,False,0.5775209182791268,0.0,0.0,False,0.47967293210118817,0.0,0.0,False
839,False,0.01,0.0,0.0,0.0,0.0,,0.8675462245378736,0.8675462245378736,0.03823382709019481,0.0,False,0.03823382709019481,0.0,0.0,False,0.08437135603614099,0.0,0.0,False,0.5889113991071525,0.0,0.0,False,0.49142015064854605,0.0,0.0,False
840,False,0.01,0.0,0.0,0.0,0.0,,0.8615851235014111,0.8615851235014111,0.03868225867222399,0.0,False,0.03868225867222399,0.0,0.0,False,0.08425705792173019,0.0,0.0,False,0.6006461592046242,0.0,0.0,False,0.5064030742319048,0.0,0.0,False
841,False,0.01,0.0,0.0,0.0,0.0,,0.8493095397817678,0.8493095397817678,0.03857706004386172,0.0,False,0.03857706004386172,0.0,0.0,False,0.08351509839356558,0.0,0.0,False,0.6111277151297965,0.0,0.0,False,0.5071713824353611,0.0,0.0,False
842,False,0.01,0.0,0.0,0.0,0.0,,0.8255884914259529,0.8255884914259529,0.03833155257421239,0.0,False,0.03833155257421239,0.0,0.0,False,0.08309037291587207,0.0,0.0,False,0.6193159702032005,0.0,0.0,False,0.5101831661793849,0.0,0.0,False
843,False,0.01,0.0,0.0,0.0,0.0,,0.7994365370752398,0.7994365370752398,0.03824103466160396,0.0,False,0.03824103466160396,0.0,0.0,False,0.08271105870208492,0.0,0.0,False,0.625229409686435,0.0,0.0,False,0.5154259345897625,0.0,0.0,False
844,False,0.01,0.0,0.0,0.0,0.0,,0.7777238821584032,0.7777238821584032,0.038488734133934416,0.0,False,0.038488734133934416,0.0,0.0,False,0.08260861117760773,0.0,0.0,False,0.6297902655330242,0.0,0.0,False,0.5222262381905882,0.0,0.0,False
845,False,0.01,0.0,0.0,0.0,0.0,,0.7564193107193776,0.7564193107193776,0.03856674112597064,0.0,False,0.03856674112597064,0.0,0.0,False,0.08225980570773939,0.0,0.0,False,0.632160843422201,0.0,0.0,False,0.529941738076105,0.0,0.0,False
846,False,0.01,0.0,0.0,0.0,0.0,,0.7343941828315571,0.7343941828315571,0.03863709312447525,0.0,False,0.03863709312447525,0.0,0.0,False,0.08170343642163555,0.0,0.0,False,0.6324622302535593,0.0,0.0,False,0.5379361674244524,0.0,0.0,False
847,False,0.01,0.0,0.0,0.0,0.0,,0.7139646657266187,0.7139646657266187,0.03880501937489168,0.0,False,0.03880501937489168,0.0,0.0,False,0.08050556705283302,0.0,0.0,False,0.6309956020026642,0.0,0.0,False,0.5452677822393242,0.0,0.0,False
848,False,0.01,0.0,0.0,0.0,0.0,,0.6922270821092605,0.6922270821092605,0.0390266259730694,0.0,False,0.0390266259730694,0.0,0.0,False,0.0788517697801131,0.0,0.0,False,0.6277107314524706,0.0,0.0,False,0.5504668278136332,0.0,0.0,False
849,False,0.01,0.0,0.0,0.0,0.0,,0.6754283913384681,0.6754283913384681,0.03778296196321052,0.0,False,0.03778296196321052,0.0,0.0,False,0.07608399914327876,0.0,0.0,False,0.6229647517931345,0.0,0.0,False,0.5535477664900268,0.0,0.0,False
850,False,0.01,0.0,0.0,0.0,0.0,left,0.6582924988847506,0.6582924988847506,0.03354405921001968,0.0,False,0.03354405921001968,0.0,0.0,False,0.07391371465354052,0.0,0.0,False,0.6176295506670455,0.0,0.0,False,0.5549714626468981,0.0,0.0,False
851,False,0.01,0.0,0.013133296543115765,0.013133296543115765,0.0,left,0.6392058656626546,0.6392058656626546,0.03179537937865416,0.0,False,0.03179537937865416,0.0,0.0,False,0.07411734955283622,0.0,0.0,False,0.610294556286816,0.0,0.0,False,0.5532204821051886,0.0,0.0,False
852,False,0.01,0.0,0.008338329879447938,0.008338329879447938,0.0,left,0.632283022252782,0.632283022252782,0.030188849714712654,0.0,False,0.030188849714712654,0.0,0.0,False,0.07621246798532139,0.0,0.0,False,0.6049205490827587,0.0,0.0,False,0.552030403807571,0.0,0.0,False
853,False,0.01,0.0,0.007356493276121204,0.007356493276121204,0.0,left,0.6434125904340204,0.6434125904340204,0.02968874500665629,0.0,False,0.02968874500665629,0.0,0.0,False,0.07529168862877145,0.0,0.0,False,0.6008550380421401,0.0,0.0,False,0.5501203763777446,0.0,0.0,False
854,False,0.01,0.0,0.007732903319429128,0.007732903319429128,0.0,left,0.6734051166158134,0.6734051166158134,0.02969113343957728,0.0,False,0.02969113343957728,0.0,0.0,False,0.06272359245858339,0.0,0.0,False,0.5968121099736199,0.0,0.0,False,0.5470145102846496,0.0,0.0,False
855,False,0.01,0.0,0.009167394500254696,0.009167394500254696,0.0,left,0.7978286168980095,0.7978286168980095,0.03210857685408267,0.0,False,0.03210857685408267,0.0,0.0,False,0.05611587584649705,0.0,0.0,False,0.5913181001808149,0.0,0.0,False,0.5389184982616726,0.0,0.0,False
856,False,0.01,0.0,0.0,0.0,0.0,,0.7873991295015847,0.7873991295015847,0.028945793734012088,0.0,False,0.028945793734012088,0.0,0.0,False,0.05220499989031879,0.0,0.0,False,0.5955773904605419,0.0,0.0,False,0.5405244145443068,0.0,0.0,False
857,False,0.01,0.0,0.0,0.0,0.0,,0.750473562931449,0.750473562931449,0.02775052729679648,0.0,False,0.02775052729679648,0.0,0.0,False,0.052029075905360406,0.0,0.0,False,0.6005247212421151,0.0,0.0,False,0.5406062747177851,0.0,0.0,False
858,False,0.01,0.0,0.0,0.0,0.0,,0.7417972472332927,0.7417972472332927,0.02744688727153811,0.0,False,0.02744688727153811,0.0,0.0,False,0.05274960997855155,0.0,0.0,False,0.6064457133969038,0.0,0.0,False,0.5429116824814118,0.0,0.0,False
859,False,0.01,0.0,0.0,0.0,0.0,,0.7483193416234225,0.7483193416234225,0.02729324035527533,0.0,False,0.02729324035527533,0.0,0.0,False,0.05365029588489903,0.0,0.0,False,0.612505394611768,0.0,0.0,False,0.5513041306702089,0.0,0.0,False
860,False,0.01,0.0,0.0,0.0,0.0,,0.7527289102686846,0.7527289102686846,0.027415948673015535,0.0,False,0.027415948673015535,0.0,0.0,False,0.05476515641473878,0.0,0.0,False,0.6185520969888382,0.0,0.0,False,0.5501651603922064,0.0,0.0,False
861,False,0.01,0.0,0.0,0.0,0.0,,0.7526834208054058,0.7526834208054058,0.02756474992864261,0.0,False,0.02756474992864261,0.0,0.0,False,0.05581247078227333,0.0,0.0,False,0.6230092504865964,0.0,0.0,False,0.5434322049618184,0.0,0.0,False
862,False,0.01,0.0,0.0,0.0,0.0,,0.7485787842961916,0.7485787842961916,0.027500870566023728,0.0,False,0.027500870566023728,0.0,0.0,False,0.05666630765037001,0.0,0.0,False,0.625195229503544,0.0,0.0,False,0.5373125615908174,0.0,0.0,False
863,False,0.01,0.0,0.0,0.0,0.0,,0.7272880581006712,0.7272880581006712,0.023658078418502336,0.0,False,0.023658078418502336,0.0,0.0,False,0.055367982943211075,0.0,0.0,False,0.630050310476737,0.0,0.0,False,0.5359228149184125,0.0,0.0,False
864,False,0.01,0.0,0.0,0.0,0.0,,0.7347048187542841,0.7347048187542841,0.023371290025743167,0.0,False,0.023371290025743167,0.0,0.0,False,0.05592232640722669,0.0,0.0,False,0.6282765317835793,0.0,0.0,False,0.5331205988010733,0.0,0.0,False
865,False,0.01,0.0,0.0,0.0,0.0,,0.7837259650359548,0.7837259650359548,0.022967164114707842,0.0,False,0.022967164114707842,0.0,0.0,False,0.05672113259703948,0.0,0.0,False,0.6245014787526302,0.0,0.0,False,0.531535587651112,0.0,0.0,False
866,False,0.01,0.0,0.0,0.0,0.0,,0.8211072264590674,0.8211072264590674,0.02364635201441084,0.0,False,0.02364635201441084,0.0,0.0,False,0.058820510233806134,0.0,0.0,False,0.6192513164005427,0.0,0.0,False,0.5309104500147324,0.0,0.0,False
867,False,0.01,0.0,0.0,0.0,0.0,,0.7710745123714253,0.7710745123714253,0.02520505996577982,0.0,False,0.02520505996577982,0.0,0.0,False,0.061991600435729155,0.0,0.0,False,0.6126513587809309,0.0,0.0,False,0.530082096843184,0.0,0.0,False
868,False,0.01,0.0,0.0,0.0,0.0,,0.7407272042794051,0.7407272042794051,0.028010032647079054,0.0,False,0.028010032647079054,0.0,0.0,False,0.06624952811338827,0.0,0.0,False,0.6044391631765226,0.0,0.0,False,0.5265865154004433,0.0,0.0,False
869,False,0.01,0.0,0.0,0.0,0.0,,0.7275879710239069,0.7275879710239069,0.030792881728211922,0.0,False,0.030792881728211922,0.0,0.0,False,0.07026020301847247,0.0,0.0,False,0.5901131189691821,0.0,0.0,False,0.5160207526244479,0.0,0.0,False
870,False,0.01,0.0,0.0,0.0,0.0,,0.724277600940471,0.724277600940471,0.030753314129686377,0.0,False,0.030753314129686377,0.0,0.0,False,0.07120766360975544,0.0,0.0,False,0.5811765694756231,0.0,0.0,False,0.5052655487982736,0.0,0.0,False
871,False,0.01,0.0,0.0,0.0,0.0,,0.7500402490473159,0.7500402490473159,0.03343050799225669,0.0,False,0.03343050799225669,0.0,0.0,False,0.06328143452344501,0.0,0.0,False,0.5745013102158798,0.0,0.0,False,0.4956040189327723,0.0,0.0,False
872,False,0.01,0.0,0.0,0.0,0.0,,0.7638992614421454,0.7638992614421454,0.03722177902149479,0.0,False,0.03722177902149479,0.0,0.0,False,0.06034059223031851,0.0,0.0,False,0.5761235236438933,0.0,0.0,False,0.4934924456454698,0.0,0.0,False
873,False,0.01,0.0,0.0,0.0,0.0,left,0.7548011649059405,0.7548011649059405,0.03575526768845581,0.0,False,0.03575526768845581,0.0,0.0,False,0.05868644697078507,0.0,0.0,False,0.5819062969805864,0.0,0.0,False,0.49716693230128656,0.0,0.0,False
