bvh_file,bvh_name,contact_ground,foot_ground_limit,fix_robot_penetration,mode,frames,all_max_penetration,all_penetration_frame_ratio,all_mean_penetration,all_p95_penetration,total_root_lift,max_root_lift,frames_with_lift,mean_lift_when_active,total_foot_slip,mean_xy_slip_per_contact_step,mean_xy_slip_per_contact_foot_frame,left_total_foot_slip,right_total_foot_slip,left_mean_xy_slip_per_contact_step,right_mean_xy_slip_per_contact_step,left_contact_step_count,right_contact_step_count,left_contact_frame_count,right_contact_frame_count,max_xy_slip_step,contact_step_count,contact_foot_frame_count,mean_error1,max_error1,mean_error2,max_error2,foot_max_penetration,foot_mean_penetration,foot_p95_penetration,foot_penetration_frame_ratio,leg_max_penetration,leg_mean_penetration,leg_p95_penetration,leg_penetration_frame_ratio,trunk_max_penetration,trunk_mean_penetration,trunk_p95_penetration,trunk_penetration_frame_ratio,arm_max_penetration,arm_mean_penetration,arm_p95_penetration,arm_penetration_frame_ratio
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.010132218617100832,0.238,0.0004674711611208023,0.0035353732048874985,0.0,0.0,0,0.0,1.8360240498082456,0.004445578813095026,0.004371485832876775,1.8360240498082456,0.0,0.004445578813095026,0.0,413,0,420,0,0.048350866974215714,413,420,0.6013317829171713,0.7912965533722294,0.6013317829171713,0.7912965533722294,0.010132218617100832,0.0004674711611208023,0.0035353732048874985,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject2.bvh,aiming2_subject2,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.5785983631388945e-16,0.0,5.73152636462737e-18,4.35415592470177e-17,0.2339133160279578,0.010130657049316085,119,0.0019656581178819988,1.8360204487139147,0.0044455700937382926,0.004371477258842654,1.8360204487139147,0.0,0.0044455700937382926,0.0,413,0,420,0,0.04835086697421507,413,420,0.6006440820161698,0.7893159367492967,0.6006440820161698,0.7893159367492967,1.5785983631388945e-16,5.73152636462737e-18,4.35415592470177e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,False,False,False,contact_ground0_foot_ground_limit0_fix_robot_penetration0,500,0.002249666762414006,0.038,4.192025298096224e-05,0.0,0.0,0.0,0,0.0,1.20916800525124,0.0027861013945881105,0.002754369032462961,1.20916800525124,0.0,0.0027861013945881105,0.0,434,0,439,0,0.04319215483833474,434,439,0.7435610737731251,0.9414754172339153,0.7435610737731251,0.9414754172339153,0.002249666762414006,4.192025298096224e-05,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,False,False,True,contact_ground0_foot_ground_limit0_fix_robot_penetration1,500,7.112366251504909e-17,0.0,8.396061623727746e-19,0.0,0.021005086154967084,0.0022550932591009366,19,0.0011055308502614257,1.209168675475863,0.002786102938884477,0.002754370559170531,1.209168675475863,0.0,0.002786102938884477,0.0,434,0,439,0,0.04319215483833653,434,439,0.7434969192925872,0.9414754172339153,0.7434969192925872,0.9414754172339153,7.112366251504909e-17,8.396061623727746e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,False,True,False,contact_ground0_foot_ground_limit1_fix_robot_penetration0,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2087193218333456,0.002785067561827985,0.00275334697456343,1.2087193218333456,0.0,0.002785067561827985,0.0,434,0,439,0,0.043192154473584564,434,439,0.7435369767203786,0.9414754172338621,0.7435369767203786,0.9414754172338621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,False,True,True,contact_ground0_foot_ground_limit1_fix_robot_penetration1,500,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2087193218333456,0.002785067561827985,0.00275334697456343,1.2087193218333456,0.0,0.002785067561827985,0.0,434,0,439,0,0.043192154473584564,434,439,0.7435369767203786,0.9414754172338621,0.7435369767203786,0.9414754172338621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,True,False,False,contact_ground1_foot_ground_limit0_fix_robot_penetration0,500,0.0744533980610016,0.996,0.038229906717058386,0.05223876479607117,0.0,0.0,0,0.0,1.0425388383223695,0.0024021632219409436,0.0023748037319416162,1.0425388383223695,0.0,0.0024021632219409436,0.0,434,0,439,0,0.04297589772832879,434,439,0.7466905235940219,0.9607178016277002,0.7466905235940219,0.9607178016277002,0.0744533980610016,0.038229906717058386,0.05223876479607117,0.996,0.02744987043859578,0.007122005831630466,0.02069162345586085,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,True,False,True,contact_ground1_foot_ground_limit0_fix_robot_penetration1,500,1.6479873021779667e-16,0.0,1.9248491689438652e-17,8.847089727481716e-17,18.622362523818705,0.07301547098265347,498,0.03739430225666406,1.0580956043096346,0.0024380083048609093,0.002410240556513974,1.0580956043096346,0.0,0.0024380083048609093,0.0,434,0,439,0,0.04233463833986173,434,439,0.7013102526932562,0.9035056817539633,0.7013102526932562,0.9035056817539633,1.6479873021779667e-16,1.9248491689438652e-17,8.847089727481716e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,True,True,False,contact_ground1_foot_ground_limit1_fix_robot_penetration0,500,0.01006388204415042,0.408,0.00041100702705510036,0.0019236536561157206,0.0,0.0,0,0.0,1.1160916680992023,0.00257163978824701,0.0025423500412282514,1.1160916680992023,0.0,0.00257163978824701,0.0,434,0,439,0,0.043783812490958945,434,439,0.7403977597848611,0.9537884875678223,0.7403977597848611,0.9537884875678223,0.01006388204415042,0.00041100702705510036,0.0019236536561157206,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data2/Documents/lafan1/aiming2_subject3.bvh,aiming2_subject3,True,True,True,contact_ground1_foot_ground_limit1_fix_robot_penetration1,500,1.4051260155412137e-16,0.0,6.539907504432563e-18,4.683753385137379e-17,0.2055072336445431,0.010063798609372973,204,0.0010073884002183486,1.1160922271194629,0.0025716410763121263,0.0025423513146229223,1.1160922271194629,0.0,0.0025716410763121263,0.0,434,0,439,0,0.04378380956509168,434,439,0.7398987228068299,0.9509546001034094,0.7398987228068299,0.9509546001034094,1.4051260155412137e-16,6.539907504432563e-18,4.683753385137379e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
